kadanakutuhalam|Tillana|Lalgudi Jayaraman|
kadanakutuhalam|Giripriyam Gangadharam|Muthaiah Bagavatar|
kadanakutuhalam|Gopala Nandana|Muthaiah Bagavatar|
dharmavati|Arulvai Angayarkkanniye|Dandapani Desikar|
dharmavati|Bhajanaseya Rada|Mysore Vasudevacar|
dharmavati|Cakrarajara Dharude|Muthaiah Bagavatar|
dharmavati|Durgadevi Samraksaka|Jayacamaraja Wodayar|
dharmavati|Janaki Vallabha|Ambujam Krishna|
dharmavati|Kanda Bhakta|Koteswara Iyer|
dharmavati|Ododi Vanden|Ambujam Krishna|
dharmavati|Parandhamavati Jayati|M Dikshitar|
dharmavati|Ragam Tanam Pallavi|Own/others|
dharmavati|Ramacandrasya Dasoham|M Dikshitar|
dharmavati|Taramu Gadura Padmanabha|Vina Seshanna|
dharmavati|Vashama Ni|Balamurali Krishna|
balahamsa|Dandamu Bettenura|Tyagaraja|
balahamsa|Devi Dakshayani|Muthaiah Bagavatar|
balahamsa|Ennadu Daya|Patnam Subhramanya Iyer|
balahamsa|Evarunnaru Nannu|Mysore Sadashiva Rao|
balahamsa|Guruguhadanyam Na Janeham|M Dikshitar|
balahamsa|Ika Kavalasinademi Manasa|Tyagaraja|
balahamsa|Nenaru Leni Vani|Patnam Subhramanya Iyer|
balahamsa|Nila Lohita Ramani|Oothukadu Venkata Kavi|
balahamsa|Ninnuvina Gati|Mysore Sadashiva Rao|
balahamsa|Parulanu Vedanu Patita|Tyagaraja|
balahamsa|Rama Eva Daivatam Raghukula|Tyagaraja|
balahamsa|Talli Tandrulu Gala|Tyagaraja|
balahamsa|Virajaturaga Rajarajeshvara|Tyagaraja|
vinadhari|Girijadeviya|Muthaiah Bagavatar|
vinadhari|Sharatcandra|Gn Balasubramanian|
yadukulakambhoji|Abhayambikayai Ashvarudhayai|M Dikshitar|
yadukulakambhoji|Adikaadu Bhajana Manasa|Tyagaraja|
yadukulakambhoji|Bhujaga Shayino|Swatitirunal|
yadukulakambhoji|Celimini Jalajaksu Gante|Tyagaraja|
yadukulakambhoji|Daya Seyavayya Sadaya|Tyagaraja|
yadukulakambhoji|Divakara Tanujam|M Dikshitar|
yadukulakambhoji|Entani Sairintunu Sitakanta|Tyagaraja|
yadukulakambhoji|Etavuna Nercitivo Rama|Tyagaraja|
yadukulakambhoji|Gomati Taye|Papanasam Sivan|
yadukulakambhoji|Heccarikaga Rara|Tyagaraja|
yadukulakambhoji|Innamum Oru Taram|Gopalakrishna Bharati|
yadukulakambhoji|Kamakshi Ninne-varnam|Tiruvetriyur Tyagaraja|
yadukulakambhoji|Kamaksi Ni Padayugame|Syama Sastri|
yadukulakambhoji|Kumaran Tal|Papanasam Sivan|
yadukulakambhoji|Mangalam Bhujaga|Swatitirunal|
yadukulakambhoji|Mohanamayi Tava|Swatitirunal|
yadukulakambhoji|Ninnu Sevincina|Subbaraya Shastri|
yadukulakambhoji|Ni Dayace Rama Nityanandudaiti|Tyagaraja|
yadukulakambhoji|Pahi Ramacandra Raghava|Tyagaraja|
yadukulakambhoji|Paramakrpa Sagari|Gn Balasubramanian|
yadukulakambhoji|Ragam Tanam Pallavi|Own/others|
yadukulakambhoji|Ratnabhusani Ratnambar|Muthaiah Bagavatar|
yadukulakambhoji|Sharade Pahimam Saroruha|Mysore Vasudevacar|
yadukulakambhoji|Shri Rama Raghurama|Tyagaraja|
yadukulakambhoji|Svara Siddhi|Syama Sastri|
yadukulakambhoji|Tillana|Poochi Srinivasa Iyengar|
yadukulakambhoji|Tyagarajam Bhajare Re|M Dikshitar|
yadukulakambhoji|Yarenru Raghavanai|Arunacala Kavi|
latangi|Aparadhamulanniyu|Patnam Subhramanya Iyer|
latangi|Diname Sudinamu|Tyagaraja|
latangi|Kaikkooda|Koteswara Iyer|
latangi|Kanta Judumi Okapari|Tyagaraja|
latangi|Marivere Dikkevvaru|Patnam Subhramanya Iyer|
latangi|Pirava Varam Tarum|Papanasam Sivan|
latangi|Ragam Tanam Pallavi|Own/others|
latangi|Shri Jagadambikaiye|Papanasam Sivan|
latangi|Tamra Locani Latangi|Balamurali Krishna|
latangi|Venkata Ramana|Papanasam Sivan|
kashiramakriya|Ramanatham Bhajeham|M Dikshitar|
kashiramakriya|Shri Sundararajam Bhajeham|M Dikshitar|
kashiramakriya|Ucchistha Ganapatau|M Dikshitar|
kashiramakriya|Vishalaksim Vishveshim|M Dikshitar|
shanam|Aya Kalaikkellam|Balamurali Krishna|
siddhasena|Evaraina Lera Peddalu|Tyagaraja|
kamavardhini|Amba Manam|Papanasam Sivan|
kamavardhini|Appa Ramabhakti Yento Goppara|Tyagaraja|
kamavardhini|Celiya Pai-varnam|Tiruvetriyur Tyagaraja|
kamavardhini|Cudare Celulara Yamunadevi|Tyagaraja|
kamavardhini|Edukkinda Sadalam|Gopalakrishna Bharati|
kamavardhini|Ennaganu Rama Bhajana|Bhadracala Ramadas|
kamavardhini|Karuttil Ennalum|Periyasamy Turan|
kamavardhini|Ka Murugayya|Koteswara Iyer|
kamavardhini|Naradamuni Vedalina|Tyagaraja|
kamavardhini|Ninnu Nera Namminanura|Tyagaraja|
kamavardhini|Nin Arul Iyambalagumo|Papanasam Sivan|
kamavardhini|Niye Pedai Mukham|Papanasam Sivan|
kamavardhini|Pahi Pahi Shri|Mysore Sadashiva Rao|
kamavardhini|Parama Pavana Gunashali|Tyagaraja|
kamavardhini|Ragam Tanam Pallavi|Own/others|
kamavardhini|Raghuvara Nannu Marava|Tyagaraja|
kamavardhini|Ramanatham Bhajeham|M Dikshitar|
kamavardhini|Sami Ninne Nammina|Patnam Subhramanya Iyer|
kamavardhini|Sami Ni Todi-varnam|Poochi Srinivasa Iyengar|
kamavardhini|Sami Ni Todi Teve-varnam|Vinai Kuppiyer|
kamavardhini|Saramegani Yanya Marga|Tyagaraja|
kamavardhini|Senapate Palaya Mam|M Dikshitar|
kamavardhini|Shambho Mahadeva Shankara|Tyagaraja|
kamavardhini|Shankara Sutam Anisham|Tulasivanam|
kamavardhini|Shankari Ninne Ika Cala|Mysore Vasudevacar|
kamavardhini|Shesacalanivasa Mamava|Patnam Subhramanya Iyer|
kamavardhini|Shivananda Kamavardhani|Gn Balasubramanian|
kamavardhini|Shiva Shiva Shiva Yanarada|Tyagaraja|
kamavardhini|Shobhane Vadanadhyuti Jitasoma|Tyagaraja|
kamavardhini|Shrishti Sthityantakarini|Muthaiah Bagavatar|
kamavardhini|Shri Sundararajam Bhajeham|M Dikshitar|
kamavardhini|Sundaratara Deham Vandeham|Tyagaraja|
kamavardhini|Ucchistha Ganapatau|M Dikshitar|
kamavardhini|Umaikkuriya Tiru|Nila Kanta Sivan|
kamavardhini|Vadera Daivamu Manasa|Tyagaraja|
kamavardhini|Varuga Varuga|Balamurali Krishna|
kamavardhini|Vishalaksim Vishveshim|M Dikshitar|
bhavapriya|Jayati Shivabhavani|M Dikshitar|
bhavapriya|Mamavasrita|Swatitirunal|
bhavapriya|Nikentani Danya|Mysore Vasudevacar|
bhavapriya|Sen Tiru Velan|Koteswara Iyer|
bhavapriya|Shri Kanta Niyeda|Tyagaraja|
samantam|Pranatarthi Haraya Namaste|M Dikshitar|
samantam|Vishvanathena Raksitoham|M Dikshitar|
hanumatodi|Kali Teera|Koteswara Iyer|
mohanangi|Namamu Na Jivamu|Balamurali Krishna|
ishamanohari|Manasa Shri Ramacandruni|Tyagaraja|
ishamanohari|Shri Gananatham Bhajare|M Dikshitar|
nirosta|Rajaraja Radhite|Muthaiah Bagavatar|
navaroj|Adanuril Oru Vediyar|Gopalakrishna Bharati|
navaroj|Catushashtyupasharadye|Muthaiah Bagavatar|
navaroj|Hasti Vadanaya Namastubhyam|M Dikshitar|
navaroj|Mukti Alikkum Tillai|Gopalakrishna Bharati|
navaroj|Na Pali Shri Rama Bhupalaka|Tyagaraja|
navaroj|Shrinivasaya|Balamurali Krishna|
budhamanohari|Kamesha Baddha|Muthaiah Bagavatar|
budhamanohari|Samayamide|Muthaiah Bagavatar|
vasanta|Brhadambikayai|M Dikshitar|
vasanta|Dani Korikenu|Poochi Srinivasa Iyengar|
vasanta|Devi Rame Mamavabdhi|Mysore Vasudevacar|
vasanta|Etla Dorakitivo Rama|Tyagaraja|
vasanta|Harihara Putram Shastaram|M Dikshitar|
vasanta|Himagiri Putri|Indira Natesan|
vasanta|Inda Tiruvadivam|Nila Kanta Sivan|
vasanta|Jayamangalam Nitya|Muthaiah Bagavatar|
vasanta|Mal Maruga Sanmukha|Papanasam Sivan|
vasanta|Marakata Lingam Cintayeham|M Dikshitar|
vasanta|Ma Dayai Nidhiyenum|Papanasam Sivan|
vasanta|Natanam Adinar Vegu|Gopalakrishna Bharati|
vasanta|Neelamalark Kola|Oothukadu Venkata Kavi|
vasanta|Paramapurusa Jagad|Swatitirunal|
vasanta|Ragam Tanam Pallavi|Own/others|
vasanta|Ramacandram Bhavayami|M Dikshitar|
vasanta|Sannutangi|Muthaiah Bagavatar|
vasanta|Shaila Sute Shiva Sahite|Mysore Vasudevacar|
vasanta|Shri Kamaksi Kataksi|Subbaraya Shastri|
vasanta|Sitamma Mayamma|Tyagaraja|
vasanta|Tillana|Lalgudi Jayaraman|
harinarayani|Devi Shri Mahalaksmi|Muthaiah Bagavatar|
tanukirti|Cidambara Nataraja Murtim|M Dikshitar|
darbarikanada|Dani Udanita-tillana|Vina Seshanna|
darbarikanada|Devan Ke Pati|Swatitirunal|
darbarikanada|Na Dhiru Dhiru Dhim|Muthaiah Bagavatar|
darbarikanada|Ni Ninaindal|Periyasamy Turan|
darbarikanada|Ragam Tanam Pallavi|Own/others|
darbarikanada|Tillana|Lalgudi Jayaraman|
vanaspati|Dasa Nesha Guheshane|Koteswara Iyer|
vanaspati|Pariyacakama Mata Padigurilo|Tyagaraja|
vanaspati|Vana Durge|Muthaiah Bagavatar|
dhanashri|Sisa Ganga|Swatitirunal|
dhanashri|Tillana|Swatitirunal|
dhanashri|Visvesvara Daarsan|Swatitirunal|
sunadavinodini|Devadi Deva Shri Vasudeva|Mysore Vasudevacar|
sunadavinodini|Ragam Tanam Pallavi|Own/others|
bhooshaavati|Runda Malala|Muthaiah Bagavatar|
kanakangi|Kanakangaka|Koteswara Iyer|
kanakangi|Shri Gananatham Bhajamyaham|Tyagaraja|
vandanadharini|Sudha Madhurya|Gn Balasubramanian|
vandanadharini|Sudha Madhurya Bhashini|Muthaiah Bagavatar|
maruvadhanyasi|Mrdu Bhasana Nata Vibhisana|Tyagaraja|
kumudakriya|Ardhanarishvaram Aradhayami|M Dikshitar|
dhavalambari|Karunya Kanda|Koteswara Iyer|
dhavalambari|Shrngaradi Navarasangi|M Dikshitar|
khamas|Amma Ninnu Korina|Balamurali Krishna|
khamas|Apudu Manasu|Patnam Subhramanya Iyer|
khamas|Brocevarevarura Ninnu|Mysore Vasudevacar|
khamas|Ee Vela Nannu|Bhadracala Ramadas|
khamas|Guruparane Yenakkarul|Nila Kanta Sivan|
khamas|Idadu Padamtukki|Papanasam Sivan|
khamas|Iha Param Tharum Perumai|Nila Kanta Sivan|
khamas|Indira Ramana Govinda|Mysore Vasudevacar|
khamas|Inta Parakelanayya|Mysore Vasudevacar|
khamas|Kadaikkan Parvai|Papanasam Sivan|
khamas|Kanaka Sabeshan|Gopalakrishna Bharati|
khamas|Kanire Kanjamalar|Oothukadu Venkata Kavi|
khamas|Konji Konji Va Guhane|Periyasamy Turan|
khamas|Madarai Ninaiyade|Vedanayakam Pillai|
khamas|Mamava Sada Karunaya|Lalitadasar|
khamas|Manasa Ramuni|Walajapet Venkatramana Bagavat|
khamas|Manavyala Kimpavademi|Vinai Kuppiyer|
khamas|Marubari Talalenura|Dharmapuri Subbaraya Iyer|
khamas|Marulu Konnadira|Poochi Srinivasa Iyengar|
khamas|Mate Malayadwaja-varnam|Muthaiah Bagavatar|
khamas|Nan Enna Tavam|Oothukadu Venkata Kavi|
khamas|Narimani Nikainadira|Dharmapuri Subbaraya Iyer|
khamas|Pada Bhajana|Gn Balasubramanian|
khamas|Palaya Mamayi|Swatitirunal|
khamas|Paramadbhutamaina|Mysore Sadashiva Rao|
khamas|Ragam Tanam Pallavi|Own/others|
khamas|Ramajogi Mandu|Bhadracala Ramadas|
khamas|Rama Katha Sagara|Mysore Sadashiva Rao|
khamas|Rama Nama Amrta|Papanasam Sivan|
khamas|Sadanane Sakalam Arpayami|M Dikshitar|
khamas|Santana Gopalakrisnam|M Dikshitar|
khamas|Sarasa Dala Nayana Hare|M Dikshitar|
khamas|Sarasa Samamukha|Swatitirunal|
khamas|Sa Vamarusa|Swatitirunal|
khamas|Shri Parameshwari|Muthaiah Bagavatar|
khamas|Shri Svaminathaya Namaste|M Dikshitar|
khamas|Sitapatte Na Manasuna|Tyagaraja|
khamas|Sujana Jivana Rama|Tyagaraja|
khamas|Tam Tam Tam Udani|Patnam Subhramanya Iyer|
khamas|Teruvadeppo Nenje|Nila Kanta Sivan|
khamas|Tillana|Lalgudi Jayaraman|
khamas|Tirunalaip Povan|Gopalakrishna Bharati|
khamas|Upendramashrayami Santatam|Mysore Vasudevacar|
ranjani|Amboruha Padame-varnam|Gn Balasubramanian|
ranjani|Bhaja Satatam Raghuviram|Madurai Gs Mani|
ranjani|Durmarga Caradhamula|Tyagaraja|
ranjani|Kadiruvenu|Ambujam Krishna|
ranjani|Kai Koduppaye|Periyasamy Turan|
ranjani|Nive Nannu|Gn Balasubramanian|
ranjani|Pranamamyaham Shri Prananatham|Mysore Vasudevacar|
ranjani|Ragam Tanam Pallavi|Own/others|
ranjani|Ranjani Niranjani|Gn Balasubramanian|
ranjani|Vande Mataram|Balamurali Krishna|
ghanta|Shri Kamalambike Avava|M Dikshitar|
sarasvatimanohari|Amba Mahavani|Muthaiah Bagavatar|
sarasvatimanohari|Enta Vedukondu Raghava|Tyagaraja|
sarasvatimanohari|Mamava Jagadisvara|Swatitirunal|
sarasvatimanohari|Sarasvatimanohari Shankari|M Dikshitar|
sarasvatimanohari|Shri Purandara Guruvaram|Mysore Vasudevacar|
saramati|Arula Vendum|Dandapani Desikar|
saramati|Manasaramatiyani Shivan|Tanjavur Sankara Iyer|
saramati|Moksamu Galada Bhuvilo|Tyagaraja|
saramati|Nadam Adum Deivame|Maharajapuram Santanam|
saramati|Ragam Tanam Pallavi|Own/others|
saramati|Sarasadala Nayane|Muthaiah Bagavatar|
saramati|Shri Ramabhadra|Papanasam Sivan|
saramati|Unnata Venkata|Tulasivanam|
sharavati|Sharavati Tatavasini|M Dikshitar|
carukesi|Adamodi Galade Ramayya|Tyagaraja|
carukesi|Ayiram Ayiram Gopiyargalodu|Ambujam Krishna|
carukesi|Dhim Dhim Dhim-tillana|Mysore Vasudevacar|
carukesi|Karunai Varumo Enrenginen|Papanasam Sivan|
carukesi|Krupaya Palaya|Swatitirunal|
carukesi|Kuzhaloshai Ketka|Ambujam Krishna|
carukesi|Nee Tan Appa|Koteswara Iyer|
carukesi|Ragam Tanam Pallavi|Own/others|
carukesi|Tillana|Maharajapuram Santanam|
carukesi|Varnam|Lalgudi Jayaraman|
amrtavarsani|Anandamrtakarsini Amrtavarsani|M Dikshitar|
amrtavarsani|A Balagopalamu-varnam|Balamurali Krishna|
amrtavarsani|Dhyaname Tarume|Ambujam Krishna|
amrtavarsani|Enai Ni Maravade|Dandapani Desikar|
amrtavarsani|Ragam Tanam Pallavi|Own/others|
amrtavarsani|Sama Gana|Balamurali Krishna|
amrtavarsani|Sarasiruha Nayane Sarasijasane|Tyagaraja|
amrtavarsani|Siddhi Nayakena|Balamurali Krishna|
amrtavarsani|Sudhamayi Sudhanidhi|Muthaiah Bagavatar|
amrtavarsani|Tillana|Balamurali Krishna|
amrtavarsani|Tripurasundari Napai|Lalitadasar|
amrtavarsani|Varnam|Lalgudi Jayaraman|
pashupatipriya|Sharavanabhava|Muthaiah Bagavatar|
pashupatipriya|Uragaraja Mani|Muthaiah Bagavatar|
ragacudamani|Shveta Ganapatim Vande|M Dikshitar|
shivakambhoji|Kamaksi Pahimam Minaksi|Jayacamaraja Wodayar|
saurastram|Allakallolamayenamma|Tyagaraja|
saurastram|Citta Dirccara|Poochi Srinivasa Iyengar|
saurastram|Deva Rama Rama Mahadeva|Tyagaraja|
saurastram|Ennado Raksincite Ni|Tyagaraja|
saurastram|Meluko Dayanidhi|Tyagaraja|
saurastram|Melu Melu Rama Nama|Tyagaraja|
saurastram|Na Manavini Vinu I Vela|Syama Sastri|
saurastram|Ninnu Juci Dhanyudaiti|Patnam Subhramanya Iyer|
saurastram|Ni Nama Rupamulaku Nitya|Tyagaraja|
saurastram|Pahi Mam Hare Mahanubhava|Tyagaraja|
saurastram|Pahi Pahi Dinabandho|Tyagaraja|
saurastram|Rama Rama Govinda Raksincu|Tyagaraja|
saurastram|Sarasijanabhanin|Swatitirunal|
saurastram|Sharanam Sharanam Enrane|Arunacala Kavi|
saurastram|Shri Ganapatini Sevimpa|Tyagaraja|
saurastram|Suryamurte Namostute|M Dikshitar|
saurastram|Varalaksmim Bhajare|M Dikshitar|
saurastram|Vinayaka Sharanam|Arunacala Kavi|
saurastram|Vinayamu Nanu Kaushikunu|Tyagaraja|
saurastram|Caranam Caranam|Arunacala Kavi|
saurastram|Shri Rajaraja Varade|Muthaiah Bagavatar|
nariritigaula|Nilotpalambam Bhaja|M Dikshitar|
shadvidamargini|Antaranga Bhakti|Koteswara Iyer|
shadvidamargini|Jnanamosaga Rada|Tyagaraja|
shadvidamargini|Pahi Ramaduta Jagatprana|Tyagaraja|
ragapanjaram|Sarvabhauma Saketa Rama|Tyagaraja|
ragapanjaram|Varada Navanitasha Pahi|Tyagaraja|
gaurivelavali|Kaumari Gauri Velavali|M Dikshitar|
nadanamakriya|Bhajasva Shri Tripurasundari|Oothukadu Venkata Kavi|
nadanamakriya|Cittam Eppadiyo|Vedanayakam Pillai|
nadanamakriya|Devadeva Kalayami|Swatitirunal|
nadanamakriya|E Teeruga|Bhadracala Ramadas|
nadanamakriya|Jagadisa Pancaksara|Swatitirunal|
nadanamakriya|Jaya Mangalam Nitya|Tyagaraja|
nadanamakriya|Kanaka Shaila Viharini|Syama Sastri|
nadanamakriya|Karuna Jaladhe Dasharathe|Tyagaraja|
nadanamakriya|Ninaippadeppodu Nenje|Vedanayakam Pillai|
nadanamakriya|Pratyangira Bhagavatim|M Dikshitar|
nadanamakriya|Shivaloka Nathanai|Gopalakrishna Bharati|
nadanamakriya|Shiva Shiva Shiva Bho|Jayacamaraja Wodayar|
nadanamakriya|Shri Lalite|Muthaiah Bagavatar|
nadanamakriya|Tedi Alaigiraye|Gopalakrishna Bharati|
mayapradipa|Tappa Mannisau|Muthaiah Bagavatar|
rohini|Mamava Ganalola|Balamurali Krishna|
tandavam|Kadavulai Maravade|Dandapani Desikar|
cintamani|Devi Brova Samayamide|Syama Sastri|
nasikabhusani|Ambikam Upaseham|Balamurali Krishna|
vijayasarasvati|Sharanam Vijaya|Muthaiah Bagavatar|
narayanagaula|Darshanamu Seya Na Tarama|Tyagaraja|
narayanagaula|Kadale Vadu Gade Ramudu|Tyagaraja|
narayanagaula|Maguva Nine Kori|Vinai Kuppiyer|
narayanagaula|Shri Ramam Ravikulabdhi Somam|M Dikshitar|
narayanagaula|Vindhyacala|Muthaiah Bagavatar|
chayanata|Idi Samayamura Inakula|Tyagaraja|
namadesi|Narmada Kaveri Nilaiye|M Dikshitar|
sumukham|Mahaniya Manas-sulive|Balamurali Krishna|
gamanashrama|Idi Niku Nyayama Shri|Mysore Vasudevacar|
gamanashrama|Ihame Sukham|Koteswara Iyer|
gamanashrama|Jnanamosagarada|Tyagaraja|
gamanashrama|Ragam Tanam Pallavi|Own/others|
gamanashrama|Shri Cakrapura Vasini|Muthaiah Bagavatar|
garudadhvani|Ananda Sagaramidani|Tyagaraja|
garudadhvani|Canda Munda|Muthaiah Bagavatar|
garudadhvani|Devi Kamalalaye|Mysore Vasudevacar|
garudadhvani|Emi Neramu Nannu Brochutaku Emi Neramu|Garbhapurivasa|
garudadhvani|Na Dru Dru Tom Dru Na-tillana|Balamurali Krishna|
garudadhvani|Tatvameruga Tarama|Tyagaraja|
garudadhvani|Varnam|Lalgudi Jayaraman|
shulini|Paramukham Adeno|Koteswara Iyer|
shulini|Prana Natha Birana Brovave|Tyagaraja|
ratnangi|Kalasha Vardhijam Satatam|Tyagaraja|
ratnangi|Tarunam Ide Dayanidhe|Koteswara Iyer|
gambhiravani|Sada Madin Dalatu Gadara|Tyagaraja|
shuddhabangala|Rama Bhakti Samrajya|Tyagaraja|
shuddhabangala|Tappagane Vaccuna Tanuvaku|Tyagaraja|
shuddhabangala|Toli Ne Jesina Puja Phalamu|Tyagaraja|
athana|Anupama Gunambudhi Yani|Tyagaraja|
athana|Bhajana Seyarada|Tyagaraja|
athana|Brhaspate Tarapate Brahmajate|M Dikshitar|
athana|Cede Buddhi Manura|Tyagaraja|
athana|Cidagni Kunda|Muthaiah Bagavatar|
athana|Ekkadunnavu Na-javali|Mysore Sadashiva Rao|
athana|Ela Ni Dayaradu|Tyagaraja|
athana|E Papamu Jesitira Rama|Tyagaraja|
athana|Gopakumara|Oothukadu Venkata Kavi|
athana|Ilalo Pranatarti Harudanucu|Tyagaraja|
athana|Jagadguro Dayanidhe|Muthaiah Bagavatar|
athana|Kala Kalan Kayilai Nathan|Periyasamy Turan|
athana|Kanaka Sabhapatikku|Gopalakrishna Bharati|
athana|Kanta Tava Pizha|Swatitirunal|
athana|Mummurtulu Gumigudi|Tyagaraja|
athana|Narada Gana Lola|Tyagaraja|
athana|Ni Irangayenil|Papanasam Sivan|
athana|Rama Namamu Janma Raksaka|Tyagaraja|
athana|Rara Raghuvira Venta|Tyagaraja|
athana|Sarasayatalocana|Swatitirunal|
athana|Shrinivasa Dayanidhe|Patnam Subhramanya Iyer|
athana|Shripapriya Sangitopaasana|Tyagaraja|
athana|Shri Mahaganapatim Bhajeham|Jayacamaraja Wodayar|
athana|Shri Rama Nama|Papanasam Sivan|
athana|Shri Sarasvatim Bhagavatim|Mysore Vasudevacar|
athana|Shri Vaidyanatham Bhajami|M Dikshitar|
athana|Srikumaranagaralaye|Swatitirunal|
athana|Ta Ta Nin Padam|Koteswara Iyer|
athana|Tiruvarul Tara|Papanasam Sivan|
athana|Tyagaraja Svami|Ambujam Krishna|
athana|Tyagarajo Virajate Maharaja|M Dikshitar|
athana|Vacam Agocarudani|Mysore Sadashiva Rao|
athana|Valaputala|Swatitirunal|
lalita|Agastishvaram Aradhayeham|M Dikshitar|
lalita|Cedipoke O|Walajapet Venkatramana Bagavat|
lalita|Hiranmayim Laksmim Sada Bhajami|M Dikshitar|
lalita|Nannu Brovu Lalita Vegame|Syama Sastri|
lalita|Sitamma Mayamma|Tyagaraja|
gauri|Gauri Girirajakumari|M Dikshitar|
gauri|Jaya Jaya Shri Raghurama|Tyagaraja|
valaji|Jalandhara Supithaste|Muthaiah Bagavatar|
valaji|Kodanda Panikkinai Edu|Ambujam Krishna|
valaji|Padame Tunai|Papanasam Sivan|
valaji|Santatamu Ninne|Gn Balasubramanian|
valaji|Varnam|Lalgudi Jayaraman|
salanganata|Avyaja Karuna Kataksi|M Dikshitar|
brndavanasaranga|Atma Nivedanam|Tulasivanam|
brndavanasaranga|Caliye Kunjan Mo|Swatitirunal|
brndavanasaranga|Kamalaptakula Kalashabdhi|Tyagaraja|
brndavanasaranga|Ragam Tanam Pallavi|Own/others|
brndavanasaranga|Rangapura Vihaara|M Dikshitar|
brndavanasaranga|Saundararajam Ashraye|M Dikshitar|
brndavanasaranga|Svaminathena Samraksitoham|M Dikshitar|
purnalalita|Kaluguna Pada Nirajaseva|Tyagaraja|
yaman|Pashi Padarnda Tadakam|Madurai Gs Mani|
ganamurti|Ganamurte Shri Krsna|Tyagaraja|
ganamurti|Ma Madhura|Koteswara Iyer|
ganamurti|Pahi Jagadishvara|Balamurali Krishna|
ganamurti|Ragam Tanam Pallavi|Own/others|
ganamurti|Shripate Premamuga|Vina Seshanna|
shriranjani|Bhuvini Dasudane Perasace|Tyagaraja|
shriranjani|Brocevarevare Raghupate|Tyagaraja|
shriranjani|Brochutakevarunnaru Paramatma Ninnuvina|Garbhapurivasa|
shriranjani|Gajavadana Karuna|Papanasam Sivan|
shriranjani|Ini Oru Kanam|Papanasam Sivan|
shriranjani|Kana Vendamo Iru Kan|Papanasam Sivan|
shriranjani|Karunai Puriya|Ambujam Krishna|
shriranjani|Marubalkakunnavemira|Tyagaraja|
shriranjani|Mata Innum Vata|Papanasam Sivan|
shriranjani|Nannu Brovavamma|Indira Natesan|
shriranjani|Nee Daan Meccikollavendum|Oothukadu Venkata Kavi|
shriranjani|Ni Sati Daivamendu Ledani|M Dikshitar|
shriranjani|Parvata Rajakumari Parvati|M Dikshitar|
shriranjani|Ragam Tanam Pallavi|Own/others|
shriranjani|Sarasa Dala Nayana--varnam|Koththavasal Venkatarama Iyer|
shriranjani|Sari Evvare Shri Janaki|Tyagaraja|
shriranjani|Shree Raghuramam|Walajapet Venkatramana Bagavat|
shriranjani|Shri Dum Durge Shivasamsarge|M Dikshitar|
shriranjani|Shri Ramacandro Raksatumam|M Dikshitar|
shriranjani|Sogasuga Mrudanga Talamu|Tyagaraja|
shriranjani|Soorya Candragni|Muthaiah Bagavatar|
shriranjani|Svami Ni Manam-varnam|Papanasam Sivan |
shriranjani|Ulam Ariyada|Koteswara Iyer|
svarabhusani|Varadaraja Ninnu Kori|Tyagaraja|
shri|Anbon Annaiye|Koteswara Iyer|
shri|Endaro Mahanubhavulu|Tyagaraja|
shri|Kanakavela|Koteswara Iyer|
shri|Karuna Judu Ninnu Nammina|Syama Sastri|
shri|Maravamal Eppadiyum|Gopalakrishna Bharati|
shri|Muladhara Cakra|M Dikshitar|
shri|Nadhrudhru Dhim Tanana-tillana|Mysore Vasudevacar|
shri|Nama Kusumamulace Pujince|Tyagaraja|
shri|Ramam Bhajata|Papanasam Sivan|
shri|Sami Ninne Koriyunnanu-varnam|Garbhapurivasa|
shri|Shri Abhayamba Ninnu|M Dikshitar|
shri|Shri Kamalambike Shive|M Dikshitar|
shri|Shri Muladhara Cakra|M Dikshitar|
shri|Shri Varalaksmi Namastubhyam|M Dikshitar|
shri|Ume Ninage|Muthaiah Bagavatar|
shri|Vanajasana Vinuta|Subbaraya Shastri|
shri|Yuktamu Gadu Nanu Raksincaka|Tyagaraja|
sucaritra|Cintayami Satatam|Balamurali Krishna|
sucaritra|Ragam Tanam Pallavi|Own/others|
sucaritra|Santanamanjari Shankari|M Dikshitar|
sucaritra|Velu Mayilume|Koteswara Iyer|
ramapriya|Calamu Jesina-varnam|Balamurali Krishna|
ramapriya|Ittivaru Letiki|Patnam Subhramanya Iyer|
ramapriya|Korina Varamosagu|Patnam Subhramanya Iyer|
ramapriya|Mahabaladi Nilaye|Muthaiah Bagavatar|
ramapriya|Mangala Vinayakane|Periyasamy Turan|
ramapriya|Niliciyunnanu|Ambujam Krishna|
ramapriya|Ragam Tanam Pallavi|Own/others|
ramapriya|Samee Sada|Koteswara Iyer|
ramapriya|Samodam Paripalaya|Swatitirunal|
ramapriya|Sandehamunu Dirpumayya|Tyagaraja|
ramapriya|Shri Vasudevam Shri|Mysore Vasudevacar|
ramapriya|Va Va Kalai Made|Nila Kanta Sivan|
ramapriya|Velavanai Ninaindu|Periyasamy Turan|
vijayanagari|Evarito Ne|Tiruvetriyur Tyagaraja|
vijayanagari|Rara Muralidhara|Lalitadasar|
vijayanagari|Vijayambike Vimalatmike|Muthaiah Bagavatar|
mohanakalyani|Adinaiye Kanna|Ambujam Krishna|
mohanakalyani|Bhajare Re Bhaja Manasa|Mysore Vasudevacar|
mohanakalyani|Bhuvaneshwariya|Muthaiah Bagavatar|
